platform,title,type,release_year,runtime,main_genre_clean,imdb_score,imdb_votes
Netflix,Crimson Peak,MOVIE,2015,119,horror,6.5,146073
Netflix,Bāhubali: The Beginning,MOVIE,2015,158,action,8.0,120110
Netflix,Ouija: Origin of Evil,MOVIE,2016,99,drama,5.3,6
Netflix,Sinister 2,MOVIE,2015,97,horror,5.3,54305
Netflix,The Edge of Seventeen,MOVIE,2016,105,drama,7.3,124099
Netflix,London Has Fallen,MOVIE,2016,99,action,5.9,157409
Netflix,A Silent Voice: The Movie,MOVIE,2016,130,animation,8.1,77667
Netflix,Kung Fu Panda 3,MOVIE,2016,95,action,7.1,155678
Netflix,Hush,MOVIE,2016,82,horror,6.6,123667
Netflix,Mr. Right,MOVIE,2016,90,action,6.3,55955
Netflix,The Boy,MOVIE,2016,97,horror,6.0,90853
Netflix,Steve Jobs,MOVIE,2015,125,history,7.2,168042
Netflix,The Conjuring 2,MOVIE,2016,134,horror,7.3,264195
Netflix,Home,MOVIE,2015,94,family,6.6,101975
Netflix,Chappie,MOVIE,2015,120,crime,6.8,249345
Netflix,Gantz:O,MOVIE,2016,95,scifi,7.1,14950
Netflix,In a Valley of Violence,MOVIE,2016,104,crime,6.0,18987
Netflix,A Monster Calls,MOVIE,2016,108,drama,7.4,87806
Netflix,Christine,MOVIE,2016,123,drama,6.9,15146
Netflix,Loving,MOVIE,2016,123,drama,7.0,34326
Netflix,The Danish Girl,MOVIE,2015,119,drama,7.1,183579
Netflix,Under the Shadow,MOVIE,2016,84,war,6.8,27337
Netflix,The DUFF,MOVIE,2015,101,comedy,6.4,93675
Netflix,Unfriended,MOVIE,2015,82,thriller,5.5,73854
Netflix,Closet Monster,MOVIE,2016,90,drama,7.0,8239
Netflix,Self/less,MOVIE,2015,118,thriller,6.5,98837
Netflix,The Fundamentals of Caring,MOVIE,2016,97,comedy,7.3,72083
Netflix,"Hello, My Name Is Doris",MOVIE,2015,95,drama,6.6,21105
Netflix,Spectral,MOVIE,2016,109,thriller,6.3,59040
Netflix,Other People,MOVIE,2016,97,drama,6.8,11418
Netflix,Circle,MOVIE,2015,87,thriller,6.0,52925
Netflix,Batman: The Killing Joke,MOVIE,2016,76,animation,6.4,56275
Netflix,He Never Died,MOVIE,2015,99,fantasy,6.3,20376
Netflix,American Ultra,MOVIE,2015,96,action,6.1,89912
Netflix,13th,MOVIE,2016,100,documentation,8.2,35302
Netflix,Before I Wake,MOVIE,2016,97,drama,6.2,46334
Netflix,Blue Jay,MOVIE,2016,81,romance,7.2,17346
Netflix,Advantageous,MOVIE,2015,92,drama,6.2,5378
Netflix,Into the Inferno,MOVIE,2016,107,documentation,7.2,8693
Netflix,Collateral Beauty,MOVIE,2016,97,romance,6.7,99712
Netflix,Beasts of No Nation,MOVIE,2015,137,drama,7.7,80750
Netflix,ARQ,MOVIE,2016,88,scifi,6.3,39108
Netflix,The Forest,MOVIE,2016,95,horror,4.8,42561
Netflix,"What Happened, Miss Simone?",MOVIE,2015,101,music,7.6,13872
Netflix,The Bye Bye Man,MOVIE,2016,96,thriller,4.3,23960
Netflix,Ip Man 3,MOVIE,2015,105,action,7.0,54977
Netflix,The Space Between Us,MOVIE,2016,121,drama,6.4,52698
Netflix,Demonic,MOVIE,2015,83,thriller,5.3,14882
Netflix,Winter on Fire: Ukraine's Fight for Freedom,MOVIE,2015,98,documentation,8.3,18748
Netflix,Mascots,MOVIE,2016,89,comedy,5.8,7430
Netflix,The Siege of Jadotville,MOVIE,2016,108,war,7.2,39404
Netflix,Visaranai,MOVIE,2016,118,thriller,8.5,10548
Netflix,By the Sea,MOVIE,2015,122,drama,5.3,20541
Netflix,Team Foxcatcher,MOVIE,2016,91,documentation,7.3,6572
Netflix,The Ridiculous 6,MOVIE,2015,119,western,4.8,47935
Netflix,Bo Burnham: Make Happy,MOVIE,2016,60,comedy,8.4,14356
Netflix,The Do-Over,MOVIE,2016,108,action,5.7,46260
Netflix,Suffragette,MOVIE,2015,106,drama,6.9,41983
Netflix,Headshot,MOVIE,2016,117,thriller,6.3,14824
Netflix,Jem and the Holograms,MOVIE,2015,118,fantasy,4.1,7867
Netflix,Sleight,MOVIE,2016,89,drama,5.9,8644
Netflix,Hot Girls Wanted,MOVIE,2015,84,documentation,6.1,17557
Netflix,The Distinguished Citizen,MOVIE,2016,118,drama,7.5,11876
Netflix,"Crouching Tiger, Hidden Dragon: Sword of Destiny",MOVIE,2016,103,drama,6.1,19500
Netflix,Mindhorn,MOVIE,2016,89,comedy,6.3,12737
Netflix,I Am the Pretty Thing That Lives in the House,MOVIE,2016,89,horror,4.6,14580
Netflix,Pee-wee's Big Holiday,MOVIE,2016,90,action,6.1,8064
Netflix,You're My Boss,MOVIE,2015,116,comedy,6.3,278
Netflix,White Girl,MOVIE,2016,88,drama,5.7,10646
Netflix,Frank & Lola,MOVIE,2016,88,drama,5.9,6083
Netflix,Barry,MOVIE,2016,104,drama,5.9,7212
Netflix,David Brent: Life on the Road,MOVIE,2016,96,comedy,6.3,20005
Netflix,Güeros,MOVIE,2015,106,drama,7.4,4275
Netflix,Front Cover,MOVIE,2016,87,drama,6.4,1059
Netflix,Rocco,MOVIE,2016,105,documentation,5.7,3998
Netflix,Ratchet & Clank,MOVIE,2016,94,animation,5.5,10919
Netflix,The Darkness,MOVIE,2016,92,thriller,4.5,16090
Netflix,Marco Polo: One Hundred Eyes,MOVIE,2015,28,action,7.8,10742
Netflix,Tramps,MOVIE,2016,82,comedy,6.5,5605
Netflix,LEGO Marvel Super Heroes: Avengers Reassembled!,MOVIE,2015,22,family,6.1,862
Netflix,Marauders,MOVIE,2016,107,crime,5.5,21929
Netflix,Special Correspondents,MOVIE,2016,100,comedy,5.8,24129
Netflix,Baaghi,MOVIE,2016,133,romance,5.3,8994
Netflix,Tallulah,MOVIE,2016,111,drama,6.7,20208
Netflix,Bert Kreischer: The Machine,MOVIE,2016,70,comedy,7.6,1555
Netflix,Amanda Knox,MOVIE,2016,92,documentation,6.9,24488
Netflix,Results,MOVIE,2015,105,comedy,5.4,7140
Netflix,Sebastian Maniscalco: Why Would You Do That?,MOVIE,2016,63,comedy,7.4,1100
Netflix,The Young Messiah,MOVIE,2016,120,history,5.6,3576
Netflix,Term Life,MOVIE,2016,93,thriller,5.5,8030
Netflix,For the Love of Spock,MOVIE,2016,105,documentation,7.6,4349
Netflix,John Mulaney: The Comeback Kid,MOVIE,2015,62,comedy,7.9,8595
Netflix,Incarnate,MOVIE,2016,19,horror,5.2,13090
Netflix,Message from the King,MOVIE,2016,102,thriller,6.4,16513
Netflix,The Warriors Gate,MOVIE,2016,108,action,5.4,5098
Netflix,Tig,MOVIE,2015,95,documentation,7.4,2691
Netflix,Drishyam,MOVIE,2015,163,thriller,8.2,80320
Netflix,Taxi Driver,MOVIE,2015,100,comedy,6.0,69
Netflix,The Dreamseller,MOVIE,2016,96,drama,6.0,1468
Netflix,Lavender,MOVIE,2016,92,drama,5.3,7138
Netflix,Ali Wong: Baby Cobra,MOVIE,2016,60,comedy,7.5,6988
Netflix,Hyena Road,MOVIE,2015,120,drama,6.5,7839
Netflix,Septembers of Shiraz,MOVIE,2015,110,drama,7.9,38
Netflix,A Very Murray Christmas,MOVIE,2015,56,comedy,5.5,15455
Netflix,Divines,MOVIE,2016,105,drama,7.4,9821
Netflix,Audrie & Daisy,MOVIE,2016,95,documentation,7.2,6602
Netflix,Always Be My Maybe,MOVIE,2016,112,comedy,6.6,379
Netflix,Pandora,MOVIE,2016,136,thriller,6.6,7416
Netflix,Keith Richards: Under the Influence,MOVIE,2015,82,documentation,7.1,3383
Netflix,"Surviving Compton: Dre, Suge and Michel'le",MOVIE,2016,87,drama,6.5,718
Netflix,Colin Quinn: The New York Story,MOVIE,2016,62,comedy,6.9,1001
Netflix,Hawaizaada,MOVIE,2015,157,history,5.5,1942
Netflix,Riot,MOVIE,2015,88,action,5.1,3369
Netflix,Kevin Hart: What Now?,MOVIE,2016,96,comedy,5.9,9501
Netflix,Legends of the Hidden Temple,MOVIE,2016,68,action,5.6,921
Netflix,Veteran,MOVIE,2015,119,comedy,7.0,6611
Netflix,Opening Night,MOVIE,2016,90,comedy,6.0,2662
Netflix,Raman Raghav 2.0,MOVIE,2016,134,crime,7.4,14380
Netflix,The 101-Year-Old Man Who Skipped Out on the Bill and Disappeared,MOVIE,2016,108,action,6.3,6023
Netflix,6 Years,MOVIE,2015,84,drama,5.6,12441
Netflix,Shaun the Sheep: The Farmer's Llamas,MOVIE,2015,30,comedy,6.8,1400
Netflix,Un + une,MOVIE,2015,115,comedy,6.2,2336
Netflix,Ok Kanmani,MOVIE,2015,139,romance,7.4,5877
Netflix,True Memoirs of an International Assassin,MOVIE,2016,98,action,5.9,22891
Netflix,High & Low The Movie,MOVIE,2016,129,action,6.4,583
Netflix,Strange Weather,MOVIE,2016,95,drama,6.0,1499
Netflix,The Lighthouse of the Orcas,MOVIE,2016,110,drama,6.7,3910
Netflix,Servant Of The People 2,MOVIE,2016,100,comedy,6.2,417
Netflix,Heneral Luna,MOVIE,2015,118,comedy,7.3,2132
Netflix,Ordinary World,MOVIE,2016,86,comedy,5.5,3106
Netflix,Mohenjo Daro,MOVIE,2016,155,action,5.6,11693
Netflix,Dil Dhadakne Do,MOVIE,2015,170,drama,7.0,17581
Netflix,Toro,MOVIE,2016,105,drama,5.9,3256
Netflix,Riphagen the Untouchable,MOVIE,2016,132,thriller,7.1,7800
Netflix,Gabbar Is Back,MOVIE,2015,130,drama,7.1,24975
Netflix,Demetri Martin: Live (At The Time),MOVIE,2015,61,comedy,7.4,2207
Netflix,4K Fireplace,MOVIE,2015,181,family,7.7,49
Netflix,7 Years,MOVIE,2016,77,drama,6.7,4961
Netflix,Talvar,MOVIE,2015,132,thriller,8.1,34943
Netflix,Brothers,MOVIE,2015,156,family,6.4,13003
Netflix,Gabriel Iglesias: I'm Sorry for What I Said When I Was Hungry,MOVIE,2016,87,comedy,7.4,2566
Netflix,Pyaar Ka Punchnama 2,MOVIE,2015,159,drama,7.3,15216
Netflix,Much Loved,MOVIE,2015,108,drama,6.2,2772
Netflix,A Second Chance,MOVIE,2015,130,drama,8.6,47
Netflix,Rebirth,MOVIE,2016,101,thriller,4.9,5290
Netflix,Lang Tong,MOVIE,2015,83,thriller,4.8,337
Netflix,Manson Family Vacation,MOVIE,2015,85,comedy,5.8,2995
Netflix,Gridlocked,MOVIE,2016,110,action,5.8,4604
Netflix,Jimmy Carr: Funny Business,MOVIE,2016,62,comedy,7.2,4356
Netflix,Aziz Ansari: Live at Madison Square Garden,MOVIE,2015,58,comedy,6.6,3266
Netflix,The Next Skin,MOVIE,2016,100,drama,6.2,1820
Netflix,Chris Tucker: Live,MOVIE,2015,92,comedy,6.3,1955
Netflix,"Dana Carvey: Straight White Male, 60",MOVIE,2016,64,comedy,6.5,1528
Netflix,Justin Timberlake + The Tennessee Kids,MOVIE,2016,90,music,7.6,2191
Netflix,Russell Peters: Almost Famous,MOVIE,2016,73,comedy,6.6,1905
Netflix,Colin Quinn: Unconstitutional,MOVIE,2015,55,comedy,7.1,478
Netflix,Jim Jefferies: Freedumb,MOVIE,2016,86,comedy,7.7,5420
Netflix,Asperger's Are Us,MOVIE,2016,83,documentation,6.6,737
Netflix,Tony Robbins: I Am Not Your Guru,MOVIE,2016,115,documentation,6.6,4391
Netflix,Hunterrr,MOVIE,2015,141,romance,7.0,6262
Netflix,Belgica,MOVIE,2016,127,drama,6.7,4519
Netflix,Kapoor & Sons,MOVIE,2016,140,drama,7.7,26130
Netflix,Udta Punjab,MOVIE,2016,148,drama,7.7,30276
Netflix,Tamasha,MOVIE,2015,139,drama,7.3,27331
Netflix,Breaking the Bank,MOVIE,2016,106,comedy,4.8,939
Netflix,All About Asado,MOVIE,2016,90,documentation,6.5,579
Netflix,Chronically Metropolitan,MOVIE,2016,86,comedy,4.9,1525
Netflix,Fate/Grand Order: First Order,MOVIE,2016,72,action,5.7,896
Netflix,Hannibal Buress: Comedy Camisado,MOVIE,2016,67,comedy,6.6,1520
Netflix,Anjelah Johnson: Not Fancy,MOVIE,2015,63,comedy,5.7,701
Netflix,Force 2,MOVIE,2016,123,action,6.2,5550
Netflix,Fitoor,MOVIE,2016,131,romance,5.4,4840
Netflix,Triumph in the Skies,MOVIE,2015,100,comedy,4.3,377
Netflix,In the Shadow of Iris,MOVIE,2016,99,thriller,6.1,4275
Netflix,Mucize,MOVIE,2015,136,drama,7.6,12593
Netflix,The Ivory Game,MOVIE,2016,112,documentation,7.9,3243
Netflix,Our Lovers,MOVIE,2016,88,romance,6.7,4228
Netflix,Beauty and the Bestie,MOVIE,2015,119,action,4.6,297
Netflix,Tom Segura: Mostly Stories,MOVIE,2016,73,comedy,7.5,3653
Netflix,Dhanak,MOVIE,2015,106,drama,7.9,3893
Netflix,Jonah,MOVIE,2016,97,drama,5.4,230
Netflix,Chocolate City: Vegas Strip,MOVIE,2016,89,drama,3.7,303
Netflix,I'll Sleep When I'm Dead,MOVIE,2016,82,documentation,6.6,1364
Netflix,Project Marathwada,MOVIE,2016,110,drama,6.5,90
Netflix,ABCD 2,MOVIE,2015,154,music,5.4,6424
Netflix,Ali Baba and the 7 Dwarfs,MOVIE,2015,114,action,5.6,20155
Netflix,Te3n,MOVIE,2016,136,thriller,7.3,12816
Netflix,"Chatô, The King of Brazil",MOVIE,2015,100,drama,5.4,19
Netflix,The Guardian Brothers,MOVIE,2016,103,animation,5.4,2121
Netflix,Budhia Singh: Born to Run,MOVIE,2016,112,drama,7.6,1503
Netflix,Mercy,MOVIE,2016,82,thriller,4.1,3476
Netflix,City of Joy,MOVIE,2016,74,documentation,7.5,525
Netflix,XOXO,MOVIE,2016,92,music,5.3,7021
Netflix,Layla M.,MOVIE,2016,98,drama,6.6,1722
Netflix,Jessica Darling's It List,MOVIE,2016,79,family,5.4,994
Netflix,Garfunkel and Oates: Trying to be Special,MOVIE,2016,62,comedy,7.3,919
Netflix,Slam,MOVIE,2016,100,comedy,6.1,1329
Netflix,The Blind Christ,MOVIE,2016,95,drama,5.8,275
Netflix,Shaandaar,MOVIE,2015,144,comedy,3.6,5723
Netflix,Rainbow Time,MOVIE,2016,91,drama,5.9,726
Netflix,The Flower of Aleppo,MOVIE,2016,100,drama,5.4,128
Netflix,The Worthy,MOVIE,2016,95,thriller,5.1,2004
Netflix,You Are My Sunday,MOVIE,2016,119,drama,7.7,1678
Netflix,Black,MOVIE,2015,90,action,4.3,74
Netflix,The Lion Woman,MOVIE,2016,126,drama,6.6,1410
Netflix,7:19,MOVIE,2016,94,history,5.8,649
Netflix,Schubert in Love,MOVIE,2016,94,comedy,5.0,371
Netflix,Frank and Cindy,MOVIE,2015,102,comedy,6.1,863
Netflix,Dharam Sankat Mein,MOVIE,2015,129,comedy,6.3,2262
Netflix,Puerto Ricans in Paris,MOVIE,2015,82,comedy,5.3,1856
Netflix,Love O2O,MOVIE,2016,105,comedy,6.4,1039
Netflix,Fifty,MOVIE,2015,101,drama,6.0,265
Netflix,"Liar, Liar, Vampire",MOVIE,2015,66,comedy,5.7,964
Netflix,Patton Oswalt: Talking for Clapping,MOVIE,2016,65,comedy,6.7,2001
Netflix,Selfie 69,MOVIE,2016,116,comedy,6.1,1700
Netflix,Ricardo O'Farrill: Abrazo Genial,MOVIE,2016,92,comedy,5.5,117
Netflix,My Mother's Wound,MOVIE,2016,120,drama,7.3,3692
Netflix,Iliza Shlesinger: Confirmed Kills,MOVIE,2016,77,comedy,6.6,2880
Netflix,Umrika,MOVIE,2015,98,comedy,6.6,1472
Netflix,Journey to Greenland,MOVIE,2016,98,drama,6.3,1343
Netflix,Michael Che Matters,MOVIE,2016,60,comedy,7.2,2657
Netflix,76,MOVIE,2016,118,romance,5.6,227
Netflix,Halal Love,MOVIE,2016,95,romance,6.3,382
Netflix,100 Meters,MOVIE,2016,108,drama,7.5,6248
Netflix,Brent Morin: I'm Brent Morin,MOVIE,2015,67,comedy,6.5,691
Netflix,Joe Rogan: Triggered,MOVIE,2016,63,comedy,7.4,4547
Netflix,Kyaa Kool Hain Hum 3,MOVIE,2016,124,comedy,1.9,4356
Netflix,Olmo and the Seagull,MOVIE,2015,90,drama,7.2,676
Netflix,The Beginning of Life,MOVIE,2016,98,documentation,7.5,940
Netflix,Offline: Are You Ready for the Next Level?,MOVIE,2016,88,action,5.0,783
Netflix,Phantom,MOVIE,2015,136,thriller,5.9,9281
Netflix,MindGamers,MOVIE,2015,97,action,3.6,1111
Netflix,David Cross: Making America Great Again,MOVIE,2016,74,comedy,6.5,1674
Netflix,Jeff Dunham: Unhinged in Hollywood,MOVIE,2015,60,comedy,6.7,722
Netflix,Barcelona: A Love Untold,MOVIE,2016,132,romance,6.6,766
Netflix,Sofía Niño de Rivera: Exposed,MOVIE,2016,80,comedy,7.3,304
Netflix,The Doll,MOVIE,2016,106,thriller,5.2,764
Netflix,U Turn,MOVIE,2016,121,horror,7.5,3310
Netflix,I Love You,MOVIE,2016,98,comedy,4.7,1008
Netflix,Very Big Shot,MOVIE,2015,107,action,6.9,1405
Netflix,The Heirs,MOVIE,2015,71,drama,5.7,223
Netflix,Barakah Meets Barakah,MOVIE,2016,88,romance,6.3,1705
Netflix,Pettson and Findus: The Best Christmas Ever,MOVIE,2016,82,family,5.5,356
Netflix,Iliza Shlesinger: Freezing Hot,MOVIE,2015,71,comedy,6.8,2616
Netflix,Katti Batti,MOVIE,2015,138,comedy,4.6,3157
Netflix,Mike Epps: Don't Take It Personal,MOVIE,2015,60,comedy,4.4,288
Netflix,Ghost Patrol,MOVIE,2016,50,thriller,5.1,226
Netflix,Bangistan,MOVIE,2015,135,comedy,4.5,1284
Netflix,Ludo,MOVIE,2015,90,horror,2.8,852
Netflix,Born in Syria,MOVIE,2016,86,documentation,7.7,280
Netflix,Theo Von: No Offense,MOVIE,2016,65,comedy,5.6,875
Netflix,Ricardo O'Farrill: abrazo navideño,MOVIE,2016,31,comedy,5.7,71
Netflix,"Trailer Park Boys: Drunk, High and Unemployed: Live In Austin",MOVIE,2015,74,comedy,6.5,1062
Netflix,#Rucker50,MOVIE,2016,56,documentation,5.2,120
Netflix,The Breakup Playlist,MOVIE,2015,117,romance,6.5,305
Netflix,S Storm,MOVIE,2016,90,thriller,5.1,721
Netflix,HiGH&LOW: The Red Rain,MOVIE,2016,110,action,6.1,296
Netflix,The Massively Mixed-Up Middle School Mystery,MOVIE,2015,39,comedy,7.3,81
Netflix,Those who fear are dead,MOVIE,2016,110,drama,3.6,88
Netflix,Poshter Girl,MOVIE,2016,140,comedy,6.6,330
Netflix,3000 Nights,MOVIE,2015,103,drama,7.0,720
Netflix,Wazir,MOVIE,2016,103,thriller,7.2,18681
Netflix,Motu Patlu: King Of Kings,MOVIE,2016,109,animation,6.5,165
Netflix,The Love Affair,MOVIE,2015,125,romance,6.3,259
Netflix,Everyday I Love You,MOVIE,2015,122,romance,7.0,496
Netflix,Jeff Foxworthy & Larry the Cable Guy: We've Been Thinking,MOVIE,2016,74,comedy,5.9,652
Netflix,The CEO,MOVIE,2016,105,drama,5.6,121
Netflix,Jen Kirkman: I'm Gonna Die Alone (And I Feel Fine),MOVIE,2015,78,comedy,6.8,1506
Netflix,Reggie Watts: Spatial,MOVIE,2016,61,comedy,6.0,515
Netflix,Aerials,MOVIE,2016,90,thriller,1.5,388
Netflix,Chhota Bheem in African Safari,MOVIE,2015,62,animation,6.5,12
Netflix,Meet The in-Laws,MOVIE,2016,75,comedy,6.0,24
Netflix,Chris D'Elia: Incorrigible,MOVIE,2015,83,comedy,6.4,1540
Netflix,Ordinary People,MOVIE,2016,107,drama,7.3,516
Netflix,Couple Of Days,MOVIE,2016,103,drama,6.4,21
Netflix,Kara Bela,MOVIE,2015,100,comedy,6.7,9056
Netflix,Vince & Kath & James,MOVIE,2016,116,romance,6.8,373
Netflix,Carlos Ballarta: el amor es de putos,MOVIE,2016,67,comedy,7.0,235
Netflix,Sen Benim HerŞeyimsin,MOVIE,2016,107,comedy,6.2,2707
Netflix,Saawan,MOVIE,2016,90,thriller,7.3,253
Netflix,A Chaster Marriage,MOVIE,2016,93,comedy,5.4,874
Netflix,Misunderstanding,MOVIE,2015,120,action,4.3,780
Netflix,Eddie: Strongman,MOVIE,2015,98,documentation,7.4,1168
Netflix,Cedric the Entertainer: Live from the Ville,MOVIE,2016,60,comedy,6.2,696
Netflix,Wedding Association 2: Circumcision,MOVIE,2015,107,comedy,6.3,10439
Netflix,One in a Billion,MOVIE,2016,69,documentation,6.7,545
Netflix,Brahman Naman,MOVIE,2016,94,comedy,5.5,1901
Netflix,XV Beyond the Tryline,MOVIE,2016,91,documentation,6.8,76
Netflix,Virunga: Gorillas in Peril,MOVIE,2015,28,documentation,6.6,32
Netflix,Santa Banta Pvt Ltd,MOVIE,2016,112,comedy,2.7,283
Netflix,Jada,MOVIE,2016,16,drama,5.4,159
Netflix,Grandmother's Farm Part 2,MOVIE,2015,80,horror,5.4,61
Netflix,Dieter Nuhr: Nuhr in Berlin,MOVIE,2016,68,comedy,4.7,70
Netflix,Niyazi Gül Dörtnala,MOVIE,2015,106,comedy,4.5,3170
Netflix,Sila Samayangalil,MOVIE,2016,101,drama,5.8,32
Netflix,Love Is a Story,MOVIE,2015,107,romance,6.0,365
Netflix,Husband Factor,MOVIE,2015,108,comedy,6.2,5092
Netflix,Husband Factor: Resurrection,MOVIE,2016,108,comedy,5.3,310
Netflix,The Super Parental Guardians,MOVIE,2016,115,comedy,4.4,208
Netflix,Oloibiri,MOVIE,2015,106,thriller,5.1,183
Netflix,Sam Kinison: The Scream Continues,MOVIE,2016,29,documentation,6.1,39
Netflix,Gang of the Caribbean,MOVIE,2016,90,thriller,5.1,299
Netflix,Kiss of Life,MOVIE,2015,102,romance,5.9,1248
Netflix,Souk Bazaar,MOVIE,2015,97,comedy,5.2,1900
Netflix,Everything About Her,MOVIE,2016,126,drama,7.2,332
Netflix,Road To High & Low,MOVIE,2016,95,action,6.6,185
Netflix,The Arbitration,MOVIE,2016,100,drama,5.0,124
Netflix,The Last Egg,MOVIE,2016,95,comedy,4.8,101
Netflix,Jandino: Whatever it Takes,MOVIE,2016,94,comedy,4.5,30
Netflix,Gbomo Gbomo Express,MOVIE,2015,96,drama,5.0,50
Netflix,Janoskians: Untold and Untrue,MOVIE,2015,88,comedy,3.7,161
Netflix,Crazy Beautiful You,MOVIE,2015,115,drama,7.0,853
Netflix,Snervous Tyler Oakley,MOVIE,2015,82,documentation,5.4,473
Netflix,Sommore: The Reign Continues,MOVIE,2015,92,comedy,7.0,79
Netflix,Hajwala: The Missing Engine,MOVIE,2016,96,drama,2.0,255
Netflix,Just the Way You Are,MOVIE,2015,107,comedy,6.3,511
Netflix,Dedemin Fişi,MOVIE,2016,100,comedy,5.5,3524
Netflix,The Unmarried Wife,MOVIE,2016,130,drama,5.9,189
Netflix,My Stupid Boss,MOVIE,2016,106,comedy,7.1,1536
Netflix,The Third Party,MOVIE,2016,118,comedy,6.1,275
Netflix,Ojukokoro (Greed),MOVIE,2016,112,thriller,6.6,63
Netflix,Lakeeran,MOVIE,2016,113,drama,6.3,34
Netflix,Time Out,MOVIE,2015,98,drama,6.0,414
Netflix,Leave No Trace,MOVIE,2018,109,drama,7.1,58727
Netflix,Blade Runner 2049,MOVIE,2017,164,scifi,8.0,549712
Netflix,12 Strong,MOVIE,2018,131,drama,6.5,79980
Netflix,It,MOVIE,2017,135,horror,7.3,527626
Netflix,Wind River,MOVIE,2017,107,thriller,7.7,244463
Netflix,Sorry to Bother You,MOVIE,2018,111,scifi,6.9,77407
Netflix,Dunkirk,MOVIE,2017,107,drama,7.8,619645
Netflix,Vice,MOVIE,2018,132,comedy,7.2,139439
Netflix,Phantom Thread,MOVIE,2017,130,drama,7.4,130006
Netflix,Molly's Game,MOVIE,2017,140,drama,7.4,167955
Netflix,Den of Thieves,MOVIE,2018,140,thriller,7.0,110108
Netflix,CHiPS,MOVIE,2017,100,action,6.0,46783
Netflix,The Ballad of Buster Scruggs,MOVIE,2018,132,western,7.3,144294
Netflix,Darkest Hour,MOVIE,2017,125,drama,7.4,193208
Netflix,Won't You Be My Neighbor?,MOVIE,2018,95,documentation,8.4,25061
Netflix,The Ritual,MOVIE,2017,94,thriller,6.3,95551
Netflix,Okja,MOVIE,2017,122,scifi,7.3,116305
Netflix,Final Score,MOVIE,2018,104,action,5.7,11967
Netflix,Rumble: The Indians Who Rocked the World,MOVIE,2017,103,music,7.7,830
Netflix,The Nightingale,MOVIE,2018,136,thriller,7.3,29758
Netflix,Forgotten,MOVIE,2017,109,thriller,7.4,31208
Netflix,Backtrace,MOVIE,2018,92,crime,3.8,4453
Netflix,Set It Up,MOVIE,2018,105,romance,6.5,51861
Netflix,Crooked House,MOVIE,2017,115,drama,6.3,24033
Netflix,The Cloverfield Paradox,MOVIE,2018,102,horror,5.5,104068
Netflix,What Happened to Monday,MOVIE,2017,123,scifi,6.8,121772
Netflix,Gerald's Game,MOVIE,2017,104,horror,6.5,106451
Netflix,Roma,MOVIE,2018,135,drama,7.7,155787
Netflix,Adrift,MOVIE,2018,96,action,6.6,55597
Netflix,The Beguiled,MOVIE,2017,93,drama,6.8,21
Netflix,Ghostland,MOVIE,2018,91,thriller,6.4,31379
Netflix,The Bad Batch,MOVIE,2017,119,drama,5.2,31275
Netflix,Tully,MOVIE,2018,96,comedy,7.0,57576
Netflix,The Guernsey Literary & Potato Peel Pie Society,MOVIE,2018,124,drama,7.3,45626
Netflix,The Foreigner,MOVIE,2017,113,action,7.0,113338
Netflix,"Can't Stop, Won't Stop: A Bad Boy Story",MOVIE,2017,80,music,5.3,735
Netflix,Outlaw King,MOVIE,2018,121,action,6.9,70822
Netflix,Destination Wedding,MOVIE,2018,90,drama,6.0,29546
Netflix,Bird Box,MOVIE,2018,124,thriller,6.6,331070
Netflix,The Babysitter,MOVIE,2017,85,comedy,6.4,86953
Netflix,The Package,MOVIE,2018,94,comedy,5.5,17858
Netflix,Replicas,MOVIE,2018,94,scifi,5.5,37340
Netflix,Cam,MOVIE,2018,95,thriller,5.9,31542
Netflix,Level 16,MOVIE,2018,102,scifi,6.0,11823
Netflix,Abducted in Plain Sight,MOVIE,2018,91,crime,6.8,18165
Netflix,The Meyerowitz Stories (New and Selected),MOVIE,2017,112,comedy,6.9,48223
Netflix,I Don't Feel at Home in This World Anymore,MOVIE,2017,93,drama,6.9,55549
Netflix,Step Sisters,MOVIE,2018,104,comedy,5.4,4496
Netflix,The Shack,MOVIE,2017,132,drama,6.2,35748
Netflix,Calibre,MOVIE,2018,101,thriller,6.8,28788
Netflix,Apostle,MOVIE,2018,130,thriller,6.3,51890
Netflix,Beirut,MOVIE,2018,110,thriller,6.4,22065
Netflix,To All the Boys I've Loved Before,MOVIE,2018,100,comedy,7.1,101175
Netflix,Mirai,MOVIE,2018,94,fantasy,7.0,14983
Netflix,Bāhubali 2: The Conclusion,MOVIE,2017,168,fantasy,8.2,94421
Netflix,Berlin Syndrome,MOVIE,2017,116,horror,6.2,25149
Netflix,Icarus,MOVIE,2017,121,documentation,7.9,49269
Netflix,The Kindergarten Teacher,MOVIE,2018,96,drama,6.7,15974
Netflix,1922,MOVIE,2017,101,horror,6.2,62508
Netflix,Veronica,MOVIE,2017,105,horror,6.2,41284
Netflix,Little Italy,MOVIE,2018,102,romance,5.7,14829
Netflix,Hold the Dark,MOVIE,2018,126,thriller,5.6,36928
Netflix,Mute,MOVIE,2018,126,scifi,5.4,35158
Netflix,The Perfection,MOVIE,2018,90,horror,6.1,42403
Netflix,Red Joan,MOVIE,2018,101,thriller,6.4,12452
Netflix,Bright,MOVIE,2017,117,fantasy,6.3,185996
Netflix,Kodachrome,MOVIE,2017,105,drama,6.8,16821
