platform,title,type,release_year,runtime,main_genre_clean,imdb_score,imdb_votes,,
Netflix,The Holiday Calendar,MOVIE,2018,94,romance,"5,70",10.060,,
Netflix,Deidra & Laney Rob a Train,MOVIE,2017,92,drama,"6,00",1.913,,
Netflix,Sahara,MOVIE,2017,86,animation,"5,50",2.802,,
Netflix,Take Your Pills,MOVIE,2018,87,documentation,"6,30",5.151,,
Netflix,And Breathe Normally,MOVIE,2018,102,drama,"6,90",3.073,,
Netflix,Naked,MOVIE,2017,96,comedy,"5,40",19.482,,
Netflix,The Invisible Guardian,MOVIE,2017,129,thriller,"6,40",15.901,,
Netflix,Jim Jefferies: This Is Me Now,MOVIE,2018,70,comedy,"7,30",4.045,,
Netflix,Cities of Last Things,MOVIE,2018,106,drama,"6,20",1.669,,
Netflix,Si saben cómo me pongo ¿Pa' qué me invitan?,MOVIE,2018,89,comedy,"4,50",223,,
Netflix,It's for Your Own Good,MOVIE,2017,93,comedy,"5,50",2.347,,
Netflix,The Laws of Thermodynamics,MOVIE,2018,100,comedy,"6,00",2.762,,
Netflix,Handsome: A Netflix Mystery Movie,MOVIE,2017,81,comedy,"5,20",4.551,,
Netflix,Hometown Holiday,MOVIE,2018,84,comedy,"5,00",1.003,,
Netflix,Jailbreak,MOVIE,2017,100,action,"5,40",1.467,,
Netflix,"Roxanne, Roxanne",MOVIE,2017,98,drama,"6,20",3.222,,
Netflix,Quién te cantará,MOVIE,2018,125,drama,"6,90",2.915,,
Netflix,Something Huge,MOVIE,2017,86,comedy,"4,40",483,,
Netflix,Lucid Dream,MOVIE,2017,101,thriller,"6,10",3.680,,
Netflix,Carbone,MOVIE,2017,104,thriller,"6,50",2.587,,
Netflix,Bhavesh Joshi Superhero,MOVIE,2018,155,action,"7,60",8.857,,
Netflix,Nothing to Hide,MOVIE,2018,93,drama,"6,80",15.185,,
Netflix,The Awakening of Motti Wolkenbruch,MOVIE,2018,94,comedy,"6,60",4.330,,
Netflix,Bill Burr: Walk Your Way Out,MOVIE,2017,77,comedy,"7,20",7.256,,
Netflix,The Legend of Cocaine Island,MOVIE,2018,87,documentation,"6,30",3.323,,
Netflix,Birdshot,MOVIE,2017,116,thriller,"6,60",792,,
Netflix,Steel Rain,MOVIE,2017,139,action,"7,10",5.581,,
Netflix,Christmas with a View,MOVIE,2018,90,romance,"5,10",4.574,,
Netflix,Greg Davies: You Magnificent Beast,MOVIE,2018,66,comedy,"7,10",2.387,,
Netflix,Catfight,MOVIE,2017,96,comedy,"5,90",6.323,,
Netflix,Paradise Lost,MOVIE,2018,110,drama,"6,90",689,,
Netflix,Ali's Wedding,MOVIE,2017,110,romance,"6,90",5.008,,
Netflix,Toilet: A Love Story,MOVIE,2017,155,comedy,"7,20",20.896,,
Netflix,When Angels Sleep,MOVIE,2018,94,thriller,"5,50",3.684,,
Netflix,The Stolen,MOVIE,2017,98,western,"5,30",1.330,,
Netflix,Perú: Tesoro Escondido,MOVIE,2017,76,documentation,"6,10",527,,
Netflix,Break,MOVIE,2018,91,drama,"5,70",1.177,,
Netflix,Black Is Beltza,MOVIE,2018,88,thriller,"5,80",301,,
Netflix,Edge of Fear,MOVIE,2018,91,action,"4,40",3.187,,
Netflix,Ryan Hamilton: Happy Face,MOVIE,2017,56,comedy,"7,30",932,,
Netflix,Bad Seeds,MOVIE,2018,100,comedy,"7,30",5.461,,
Netflix,Shéhérazade,MOVIE,2018,111,thriller,"7,00",2.242,,
Netflix,The Mansion,MOVIE,2017,100,comedy,"4,60",2.645,,
Netflix,Yucatán,MOVIE,2018,129,comedy,"5,50",2.143,,
Netflix,Mike Birbiglia: Thank God for Jokes,MOVIE,2017,71,comedy,"7,50",2.494,,
Netflix,Us and Them,MOVIE,2018,120,drama,"7,30",4.198,,
Netflix,Pad Man,MOVIE,2018,140,drama,"7,90",25.539,,
Netflix,On My Skin,MOVIE,2018,100,drama,"7,30",9.211,,
Netflix,Sun Dogs,MOVIE,2017,93,comedy,"6,20",2.322,,
Netflix,Derren Brown: Miracle,MOVIE,2018,73,documentation,"6,50",1.037,,
Netflix,Manto,MOVIE,2018,113,drama,"7,30",4.248,,
Netflix,Little Boxes,MOVIE,2017,84,drama,"5,90",1.986,,
Netflix,Raising the Bar,MOVIE,2017,93,family,"5,50",1.555,,
Netflix,Bomb Scared,MOVIE,2017,89,comedy,"5,60",2.871,,
Netflix,Baazaar,MOVIE,2018,140,crime,"6,50",5.590,,
Netflix,Ittefaq,MOVIE,2017,107,crime,"7,20",12.262,,
Netflix,Giant,MOVIE,2017,114,drama,"6,60",4.302,,
Netflix,Chris Rock: Tamborine,MOVIE,2018,64,comedy,"6,60",6.982,,
Netflix,Take Me,MOVIE,2017,83,comedy,"6,10",5.970,,
Netflix,Ee Nagaraniki Emaindi,MOVIE,2018,120,drama,"7,90",2.879,,
Netflix,Patton Oswalt: Annihilation,MOVIE,2017,66,comedy,"7,20",2.377,,
Netflix,LEGO Marvel Super Heroes: Black Panther - Trouble in Wakanda,MOVIE,2018,22,fantasy,"5,60",572,,
Netflix,Rory Scovel Tries Stand-Up for the First Time,MOVIE,2017,66,comedy,"6,70",831,,
Netflix,Revenger,MOVIE,2018,102,action,"5,70",4.311,,
Netflix,Coin Heist,MOVIE,2017,97,family,"4,70",2.743,,
Netflix,Joy,MOVIE,2018,99,drama,"6,60",1.304,,
Netflix,Hakkunde,MOVIE,2017,92,drama,"6,40",49,,
Netflix,Jagga Jasoos,MOVIE,2017,180,comedy,"6,30",10.283,,
Netflix,Getaway Plan,MOVIE,2017,105,action,"5,60",1.867,,
Netflix,The Drug King,MOVIE,2018,139,crime,"6,20",3.159,,
Netflix,Jab Harry Met Sejal,MOVIE,2017,200,drama,"5,00",20.593,,
Netflix,Katt Williams: Great America,MOVIE,2018,60,comedy,"6,20",940,,
Netflix,Derren Brown: Sacrifice,MOVIE,2018,49,documentation,"7,10",1.806,,
Netflix,Struggle: The Life and Lost Art of Szukalski,MOVIE,2018,104,documentation,"7,90",4.195,,
Netflix,Sky Ladder: The Art of Cai Guo-Qiang,MOVIE,2017,80,documentation,"7,30",1.463,,
Netflix,The Fortress,MOVIE,2017,140,drama,"6,80",2.537,,
Netflix,Qarib Qarib Singlle,MOVIE,2017,125,comedy,"7,10",8.327,,
Netflix,Disconnect,MOVIE,2018,107,romance,"5,30",118,,
Netflix,Feminists: What Were They Thinking?,MOVIE,2018,86,documentation,"6,90",2.233,,
Netflix,Duck Duck Goose,MOVIE,2018,82,comedy,"5,70",3.721,,
Netflix,A Christmas Prince,MOVIE,2017,92,romance,"5,70",19.514,,
Netflix,Azali,MOVIE,2018,92,drama,"5,70",213,,
Netflix,Aiyaary,MOVIE,2018,157,thriller,"5,20",4.732,,
Netflix,SPF-18,MOVIE,2017,75,romance,"3,20",5.173,,
Netflix,Hari Kondabolu: Warn Your Relatives,MOVIE,2018,67,comedy,"6,50",849,,
Netflix,Seeing Allred,MOVIE,2018,96,documentation,"7,20",1.357,,
Netflix,Resurface,MOVIE,2017,27,documentation,"7,10",286,,
Netflix,The Tribe,MOVIE,2018,90,comedy,"5,80",2.721,,
Netflix,The Plagues of Breslau,MOVIE,2018,93,thriller,"5,90",5.012,,
Netflix,Sudani from Nigeria,MOVIE,2018,123,comedy,"8,20",4.159,,
Netflix,Pope Francis: A Man of His Word,MOVIE,2018,96,documentation,"6,40",2.260,,
Netflix,Candy Jar,MOVIE,2018,92,comedy,"5,80",5.048,,
Netflix,Neal Brennan: 3 Mics,MOVIE,2017,65,comedy,"7,90",3.302,,
Netflix,"To Each, Her Own",MOVIE,2018,95,comedy,"5,40",1.756,,
Netflix,Kuroko's Basketball the Movie: Last Game,MOVIE,2017,90,animation,"7,70",2.558,,
Netflix,Rock my Heart,MOVIE,2017,105,drama,"6,50",993,,
Netflix,Mersal,MOVIE,2017,169,thriller,"7,50",33.832,,
Netflix,Jerry Before Seinfeld,MOVIE,2017,62,comedy,"7,00",5.709,,
Netflix,The Last Shaman,MOVIE,2017,83,documentation,"6,60",1.911,,
Netflix,All Good,MOVIE,2018,93,drama,"6,50",1.442,,
Netflix,Bareilly Ki Barfi,MOVIE,2017,123,romance,"7,50",23.336,,
Netflix,Expedition Happiness,MOVIE,2017,95,documentation,"5,90",4.538,,
Netflix,Dany Boon: Des Hauts-De-France,MOVIE,2018,113,comedy,"6,20",95,,
Netflix,Baadshaho,MOVIE,2017,136,action,"4,90",4.880,,
Netflix,C/o Kancharapalem,MOVIE,2018,152,drama,"8,90",6.842,,
Netflix,Jack Whitehall: At Large,MOVIE,2017,67,comedy,"6,80",2.164,,
Netflix,The Rachel Divide,MOVIE,2018,104,documentation,"6,30",2.558,,
Netflix,Trevor Noah: Afraid of the Dark,MOVIE,2017,68,comedy,"7,20",5.213,,
Netflix,The Tree of Blood,MOVIE,2018,130,drama,"6,30",3.007,,
Netflix,Nothing to Lose,MOVIE,2018,130,drama,"2,30",23.031,,
Netflix,Spivak,MOVIE,2018,91,comedy,"5,60",754,,
Netflix,"Love, Surreal and Odd",MOVIE,2017,95,comedy,"5,60",3.240,,
Netflix,Jefe,MOVIE,2018,89,comedy,"5,40",1.102,,
Netflix,Christmas in the Heartland,MOVIE,2017,90,family,"5,80",1.435,,
Netflix,Sir,MOVIE,2018,98,drama,"7,70",7.109,,
Netflix,Jim Gaffigan: Cinco,MOVIE,2017,73,comedy,"7,10",2.406,,
Netflix,Half Girlfriend,MOVIE,2017,135,drama,"4,50",7.233,,
Netflix,Ex-Shaman,MOVIE,2018,81,documentation,"7,10",253,,
Netflix,The American Meme,MOVIE,2018,90,documentation,"6,70",16.650,,
Netflix,The Art of Loving: Story of Michalina Wislocka,MOVIE,2017,121,comedy,"7,10",3.690,,
Netflix,Dovlatov,MOVIE,2018,126,drama,"6,40",1.994,,
Netflix,El testigo,MOVIE,2018,76,documentation,"8,10",213,,
Netflix,Weed the People,MOVIE,2018,98,documentation,"7,30",344,,
Netflix,Maktub,MOVIE,2017,100,drama,"7,30",2.743,,
Netflix,Love per Square Foot,MOVIE,2018,133,comedy,"7,20",8.273,,
Netflix,Perdida,MOVIE,2018,103,crime,"5,60",4.762,,
Netflix,The Girl from the Song,MOVIE,2017,102,romance,"5,60",1.775,,
Netflix,Going for Gold,MOVIE,2018,89,drama,"4,70",557,,
Netflix,Mubarakan,MOVIE,2017,156,drama,"5,60",3.961,,
Netflix,Qismat,MOVIE,2018,140,drama,"8,10",3.101,,
Netflix,Sara's Notebook,MOVIE,2018,115,thriller,"5,90",2.725,,
Netflix,Ali Wong: Hard Knock Wife,MOVIE,2018,64,comedy,"7,30",4.922,,
Netflix,Tom Segura: Disgraceful,MOVIE,2018,74,comedy,"7,50",3.851,,
Netflix,Paskal,MOVIE,2018,114,action,"6,80",2.964,,
Netflix,The Grown-Ups,MOVIE,2017,82,documentation,"7,70",261,,
Netflix,Been So Long,MOVIE,2018,100,music,"5,40",1.108,,
Netflix,Soorma,MOVIE,2018,131,drama,"7,30",5.183,,
Netflix,The Mars Generation,MOVIE,2017,97,documentation,"6,50",999,,
Netflix,Kalushi : The Story of Solomon Mahlangu,MOVIE,2017,106,thriller,"6,50",321,,
Netflix,The Maus,MOVIE,2017,90,fantasy,"4,70",6.422,,
Netflix,Family Blood,MOVIE,2018,92,thriller,"4,20",2.955,,
Netflix,Pihu,MOVIE,2018,91,thriller,"6,70",2.482,,
Netflix,Superlopez,MOVIE,2018,108,comedy,"5,40",3.635,,
Netflix,Judd Apatow: The Return,MOVIE,2017,69,comedy,"6,20",1.321,,
Netflix,Armed to the Teeth,MOVIE,2018,105,documentation,"7,90",650,,
Netflix,Sarah Silverman: A Speck of Dust,MOVIE,2017,71,comedy,"6,90",3.744,,
Netflix,Pa Paandi,MOVIE,2017,125,comedy,"7,40",1.734,,
Netflix,Nobody Speak: Trials of the Free Press,MOVIE,2017,95,documentation,"6,40",4.133,,
Netflix,Aapla Manus,MOVIE,2018,132,drama,"7,00",933,,
Netflix,Dismissal,MOVIE,2017,90,comedy,"5,00",979,,
Netflix,Christmas Catch,MOVIE,2018,80,romance,"5,30",1.439,,
Netflix,F.R.E.D.I.,MOVIE,2018,89,scifi,"4,90",1.018,,
Netflix,Love Beats Rhymes,MOVIE,2017,105,music,"5,30",1.072,,
Netflix,Naam Shabana,MOVIE,2017,147,thriller,"6,20",6.757,,
Netflix,Brian Regan: Nunchucks and Flamethrowers,MOVIE,2017,61,comedy,"6,30",681,,
Netflix,#realityhigh,MOVIE,2017,99,comedy,"5,10",6.357,,
Netflix,DeRay Davis: How to Act Black,MOVIE,2017,66,comedy,"6,10",432,,
Netflix,Def Comedy Jam 25,MOVIE,2017,81,comedy,"6,60",1.101,,
Netflix,The Gift,MOVIE,2017,85,drama,"8,00",25,,
Netflix,Paranormal Investigation,MOVIE,2018,92,thriller,"3,70",1.671,,
Netflix,The Suit,MOVIE,2018,96,comedy,"5,30",1.645,,
Netflix,Amy Schumer: The Leather Special,MOVIE,2017,57,comedy,"3,10",9.830,,
Netflix,Bon Cop Bad Cop 2,MOVIE,2017,126,crime,"6,60",4.152,,
Netflix,A Very Country Christmas,MOVIE,2017,83,drama,"6,00",1.640,,
Netflix,Close Enemies,MOVIE,2018,111,thriller,"6,40",2.629,,
Netflix,A Fortunate Man,MOVIE,2018,162,drama,"7,20",6.194,,
Netflix,Pup Star: Better 2Gether,MOVIE,2017,90,family,"4,30",239,,
Netflix,The 3rd Eye,MOVIE,2017,107,horror,"5,10",1.405,,
Netflix,Barbra: The Music ... The Mem'ries ... The Magic!,MOVIE,2017,108,documentation,"7,50",448,,
Netflix,Unbridled,MOVIE,2018,96,thriller,"5,00",507,,
Netflix,Sabrina,MOVIE,2018,98,horror,"4,10",1.757,,
Netflix,Maz Jobrani: Immigrant,MOVIE,2017,67,comedy,"6,70",859,,
Netflix,48 Christmas Wishes,MOVIE,2017,84,family,"3,90",1.105,,
Netflix,How to Get Over a Breakup,MOVIE,2018,104,comedy,"6,10",2.003,,
Netflix,Pachamama,MOVIE,2018,72,fantasy,"6,80",864,,
Netflix,Katherine Ryan: In Trouble,MOVIE,2017,63,comedy,"7,00",2.195,,
Netflix,Ascharya Fuck It,MOVIE,2018,90,thriller,"5,10",914,,
Netflix,Dear Son,MOVIE,2018,100,drama,"6,50",405,,
Netflix,Sofía Niño de Rivera: Natural Selection,MOVIE,2018,62,comedy,"6,90",241,,
Netflix,Nappily Ever After,MOVIE,2018,98,comedy,"6,40",9.224,,
Netflix,Judwaa 2,MOVIE,2017,150,action,"3,60",10.740,,
Netflix,Christina P: Mother Inferior,MOVIE,2017,59,comedy,"6,40",1.001,,
Netflix,Forgive Us Our Debts,MOVIE,2018,104,drama,"6,20",1.604,,
Netflix,Milada,MOVIE,2017,130,drama,"6,30",1.331,,
Netflix,Right Here Right Now,MOVIE,2018,89,drama,"5,40",311,,
Netflix,Mustang Island,MOVIE,2017,86,comedy,"6,20",537,,
Netflix,Cycle,MOVIE,2018,96,comedy,"8,10",504,,
Netflix,Paradox,MOVIE,2018,73,western,"3,90",713,,
Netflix,Sparring,MOVIE,2017,95,drama,"6,40",627,,
Netflix,The Chase,MOVIE,2017,110,thriller,"6,60",3.020,,
Netflix,Invisible,MOVIE,2017,87,drama,"6,00",779,,
Netflix,Tiffany Haddish: She Ready! From the Hood to Hollywood!,MOVIE,2017,65,comedy,"6,70",536,,
Netflix,Goyo: The Boy General,MOVIE,2018,155,action,"6,70",799,,
Netflix,5 Star Christmas,MOVIE,2018,92,comedy,"4,50",775,,
Netflix,Ani... Dr. Kashinath Ghanekar,MOVIE,2018,159,drama,"8,40",1.087,,
Netflix,Suzzanna: Buried Alive,MOVIE,2018,125,drama,"5,50",914,,
Netflix,Stree,MOVIE,2018,128,horror,"7,50",33.455,,
Netflix,A Champion Heart,MOVIE,2018,90,family,"5,90",406,,
Netflix,Burning Sands,MOVIE,2017,105,drama,"6,00",2.854,,
Netflix,Judah Friedlander: America Is the Greatest Country in the United States,MOVIE,2017,84,comedy,"7,80",1.447,,
Netflix,Take the 10,MOVIE,2017,80,comedy,"4,70",3.159,,
Netflix,Aurora,MOVIE,2018,110,horror,"4,30",608,,
Netflix,The Bros,MOVIE,2017,102,comedy,"6,10",664,,
Netflix,Jim Norton: Mouthful of Shame,MOVIE,2017,61,comedy,"7,00",1.328,,
Netflix,Merku Thodarchi Malai,MOVIE,2018,122,drama,"8,60",1.818,,
Netflix,Clair Obscur,MOVIE,2017,100,drama,"6,50",2.468,,
Netflix,Blanche Gardin: I Talk to Myself,MOVIE,2017,88,comedy,"7,90",136,,
Netflix,Being Napoleon,MOVIE,2018,88,documentation,"5,50",125,,
Netflix,The Milk System,MOVIE,2018,90,documentation,"7,00",532,,
Netflix,The Price of Success,MOVIE,2017,92,drama,"5,70",367,,
Netflix,Kuntilanak,MOVIE,2018,105,horror,"4,60",672,,
Netflix,Dhh,MOVIE,2018,126,drama,"7,80",346,,
Netflix,Malena Pichot: Estupidez compleja,MOVIE,2018,50,comedy,"5,70",361,,
Netflix,The Girl Allergic to Wi-Fi,MOVIE,2018,104,comedy,"6,20",308,,
Netflix,Mauli,MOVIE,2018,134,action,"5,50",365,,
Netflix,Samouni Road,MOVIE,2018,129,animation,"6,70",180,,
Netflix,Chief Daddy,MOVIE,2018,98,drama,"4,70",283,,
Netflix,CIA: Comrade In America,MOVIE,2017,134,action,"6,40",3.088,,
Netflix,Bayonet,MOVIE,2018,101,drama,"5,70",554,,
Netflix,In the Family,MOVIE,2017,124,comedy,"7,70",23.542,,
Netflix,Bert Kreischer: Secret Time,MOVIE,2018,57,comedy,"7,30",2.330,,
Netflix,Gad Gone Wild,MOVIE,2017,57,comedy,"6,90",408,,
Netflix,Counterpunch,MOVIE,2017,91,documentation,"6,70",918,,
Netflix,El Potro: lo mejor del amor,MOVIE,2018,122,drama,"5,20",723,,
Netflix,Rajma Chawal,MOVIE,2018,129,drama,"5,70",1.853,,
Netflix,Russell Howard: Recalibrate,MOVIE,2017,69,comedy,"7,40",1.621,,
Netflix,Deranged,MOVIE,2017,99,thriller,"3,20",14,,
Netflix,Marlon Wayans: Woke-ish,MOVIE,2018,68,comedy,"6,50",1.407,,
Netflix,Monster Island,MOVIE,2017,80,comedy,"4,70",739,,
Netflix,Liberated: The New Sexual Revolution,MOVIE,2017,84,documentation,"6,00",1.502,,
Netflix,Your Son,MOVIE,2018,103,drama,"6,10",4.796,,
Netflix,Kingdom of Us,MOVIE,2017,109,documentation,"6,90",904,,
Netflix,Njan Prakashan,MOVIE,2018,125,comedy,"7,60",4.405,,
Netflix,Target,MOVIE,2018,93,horror,"4,00",509,,
Netflix,Maria Bamford: Old Baby,MOVIE,2017,64,comedy,"6,10",945,,
Netflix,Gad Elmaleh: American Dream,MOVIE,2018,57,comedy,"7,20",1.047,,
Netflix,Rodney King,MOVIE,2017,52,drama,"5,80",606,,
Netflix,Alter Ego,MOVIE,2017,111,drama,"5,70",58,,
Netflix,Te Ata,MOVIE,2017,105,drama,"7,40",736,,
Netflix,The Last Hour,MOVIE,2017,118,crime,"6,30",522,,
Netflix,Loudon Wainwright III: Surviving Twin,MOVIE,2018,91,music,"7,10",95,,
Netflix,"Michael Bolton's Big, Sexy Valentine's Day Special",MOVIE,2017,54,comedy,"6,80",2.126,,
Netflix,A Sort of Family,MOVIE,2017,95,thriller,"6,30",701,,
Netflix,In Line,MOVIE,2017,115,drama,"6,10",34,,
Netflix,All the Reasons to Forget,MOVIE,2017,90,romance,"6,20",526,,
Netflix,Laerte-se,MOVIE,2017,100,documentation,"7,00",694,,
Netflix,Awe!,MOVIE,2018,115,romance,"7,70",5.054,,
Netflix,ReMastered: Who Shot the Sheriff,MOVIE,2018,57,documentation,"6,90",1.430,,
Netflix,Good Game: The Beginning,MOVIE,2018,104,comedy,"4,40",1.841,,
Netflix,Tattoo of Revenge,MOVIE,2018,150,comedy,"4,90",117,,
Netflix,Love Jacked,MOVIE,2018,100,comedy,"5,80",2.215,,
Netflix,The Bridge,MOVIE,2017,115,drama,"5,60",38,,
Netflix,The Last Runaway,MOVIE,2018,107,crime,"5,90",727,,
Netflix,Turkish Dance School,MOVIE,2017,106,comedy,"5,60",2.202,,
Netflix,Bigger Than Africa,MOVIE,2018,87,documentation,"7,00",31,,
Netflix,Lionheart,MOVIE,2018,95,drama,"5,60",1.458,,
Netflix,Russell Brand: Re:Birth,MOVIE,2018,63,comedy,"6,50",1.221,,
Netflix,El club de los buenos infieles,MOVIE,2018,90,comedy,"5,50",664,,
Netflix,Jeff Dunham: Relative Disaster,MOVIE,2017,70,comedy,"6,40",1.274,,
Netflix,The Most Assassinated Woman in the World,MOVIE,2018,102,thriller,"5,30",1.092,,
Netflix,Semesta,MOVIE,2018,88,documentation,"7,30",111,,
Netflix,Stars in the Sky: A Hunting Story,MOVIE,2018,69,documentation,"7,20",343,,
Netflix,Cook Off,MOVIE,2017,116,romance,"6,00",354,,
Netflix,Kevin James: Never Don't Give Up,MOVIE,2018,62,comedy,"6,20",1.468,,
Netflix,Heaven Without People,MOVIE,2017,91,drama,"7,60",1.253,,
Netflix,My Birthday Song,MOVIE,2018,95,thriller,"5,60",282,,
Netflix,Taramani,MOVIE,2017,150,drama,"7,50",1.639,,
Netflix,Love.com,MOVIE,2017,92,romance,"5,80",757,,
Netflix,Born Racer,MOVIE,2018,88,action,"6,10",262,,
Netflix,Manu,MOVIE,2018,182,thriller,"7,60",1.081,,
Netflix,Exes Baggage,MOVIE,2018,104,drama,"6,40",269,,
Netflix,Teefa in Trouble,MOVIE,2018,155,drama,"7,00",3.659,,
Netflix,Up Among the Stars,MOVIE,2018,86,drama,"6,20",498,,
Netflix,Food on the Go,MOVIE,2017,66,documentation,"6,30",215,,
Netflix,Nigerian Prince,MOVIE,2018,104,thriller,"5,70",397,,
Netflix,Isoken,MOVIE,2017,100,romance,"6,40",322,,
Netflix,The Lost Brother,MOVIE,2017,112,thriller,"6,50",1.710,,
Netflix,Weapon of Choice,MOVIE,2018,90,documentation,"4,80",162,,
Netflix,Lucas Brothers: On Drugs,MOVIE,2017,49,comedy,"5,70",837,,
Netflix,A StoryBots Christmas,MOVIE,2017,25,animation,"5,80",160,,
Netflix,The Birth Reborn 2,MOVIE,2018,91,documentation,"6,60",5,,
Netflix,The Doll 2,MOVIE,2017,116,horror,"5,10",550,,
Netflix,Free Rein: The Twelve Neighs of Christmas,MOVIE,2018,58,drama,"6,60",5.637,,
Netflix,Fishtronaut: The Movie,MOVIE,2018,88,animation,"7,50",73,,
Netflix,Freej Al Taibeen,MOVIE,2018,100,comedy,"5,80",9,,
Netflix,For Here or to Go?,MOVIE,2017,105,comedy,"6,70",628,,
Netflix,Ayotzinapa: The Turtle's Pace,MOVIE,2018,80,documentation,"7,40",206,,
Netflix,Rodney Carrington: Here Comes the Truth,MOVIE,2017,66,comedy,"4,50",164,,
Netflix,Coffee for All,MOVIE,2017,69,documentation,"5,60",398,,
Netflix,No One Will Ever Know,MOVIE,2018,102,drama,"6,20",135,,
Netflix,Listen,MOVIE,2017,109,drama,"6,60",230,,
Netflix,Can't Help Falling in Love,MOVIE,2017,119,romance,"6,90",902,,
Netflix,Marc Maron: Too Real,MOVIE,2017,70,comedy,"7,20",1.943,,
Netflix,Mission Kathmandu: The Adventures of Nelly & Simon,MOVIE,2017,84,animation,"5,10",456,,
Netflix,Joe Rogan: Strange Times,MOVIE,2018,63,comedy,"7,30",4.357,,
Netflix,Lynne Koplitz: Hormonal Beast,MOVIE,2017,51,comedy,"6,30",431,,
Netflix,Vir Das: Abroad Understanding,MOVIE,2017,65,comedy,"6,90",1.710,,
Netflix,The Insomnia Club,MOVIE,2018,84,comedy,"6,20",501,,
Netflix,Pickpockets,MOVIE,2018,100,crime,"5,40",1.192,,
Netflix,Munafik 2,MOVIE,2018,104,horror,"5,50",1.685,,
Netflix,W. Kamau Bell: Private School Negro,MOVIE,2018,65,comedy,"6,40",789,,
Netflix,Poster Boys,MOVIE,2017,128,comedy,"5,40",1.553,,
Netflix,The Lost Café,MOVIE,2018,76,drama,"7,00",28,,
Netflix,The Hows of Us,MOVIE,2018,117,drama,"6,70",2.708,,
Netflix,Two Catalonias,MOVIE,2018,116,documentation,"6,40",677,,
Netflix,Marriage Palace,MOVIE,2018,102,comedy,"6,20",184,,
Netflix,Out of Thin Air,MOVIE,2017,85,crime,"6,30",2.304,,
Netflix,Bygones Be Bygones,MOVIE,2017,103,comedy,"6,20",4.054,,
Netflix,Finally Found Someone,MOVIE,2017,118,comedy,"5,70",233,,
Netflix,Chris D'Elia: Man on Fire,MOVIE,2017,65,comedy,"6,50",1.729,,
Netflix,The Reservoir Game,MOVIE,2017,100,documentation,"6,00",35,,
Netflix,Pacíficum,MOVIE,2017,74,documentation,"6,50",128,,
Netflix,Aruna & Her Palate,MOVIE,2018,106,drama,"7,20",770,,
Netflix,Rafinha Bastos: Ultimatum,MOVIE,2018,62,comedy,"6,50",219,,
Netflix,Meghnadbodh Rohoshyo,MOVIE,2017,122,thriller,"6,30",510,,
Netflix,Mahi NRI,MOVIE,2017,132,drama,"6,00",84,,
Netflix,Solo el amor,MOVIE,2018,93,drama,"4,80",71,,
Netflix,Seeking a Man,MOVIE,2017,100,romance,"6,30",631,,
Netflix,El Diesel,MOVIE,2018,105,crime,"4,50",455,,
Netflix,Franco Escamilla: Por La Anécdota,MOVIE,2018,66,comedy,"6,90",320,,
Netflix,Fantastica,MOVIE,2018,114,comedy,"3,60",212,,
Netflix,Smaller and Smaller Circles,MOVIE,2017,111,crime,"6,70",239,,
Netflix,"El Especial de Alex Fernández, el Especial",MOVIE,2017,52,comedy,"6,70",74,,
Netflix,Vir Das: Losing It,MOVIE,2018,67,comedy,"7,00",1.254,,
Netflix,Vanjagar Ulagam,MOVIE,2018,161,thriller,"6,10",258,,
Netflix,Penalty Kick,MOVIE,2018,89,comedy,"3,70",283,,
Netflix,Pulang,MOVIE,2018,120,romance,"6,70",594,,
Netflix,Brad Paisley's Comedy Rodeo,MOVIE,2017,63,comedy,"5,70",155,,
Netflix,Garbage,MOVIE,2018,105,thriller,"3,70",1.016,,
Netflix,Tracy Morgan: Staying Alive,MOVIE,2017,60,comedy,"6,30",1.206,,
Netflix,Gurgaon,MOVIE,2017,107,crime,"6,50",2.216,,
Netflix,Todo lo que sería Lucas Lauriente,MOVIE,2018,74,comedy,"6,70",110,,
Netflix,#FriendButMarried,MOVIE,2018,102,romance,"6,80",714,,
Netflix,Gun City,MOVIE,2018,127,thriller,"6,30",3.895,,
Netflix,Todd Barry: Spicy Honey,MOVIE,2017,60,comedy,"6,80",855,,
Netflix,My Travel Buddy,MOVIE,2017,115,comedy,"6,10",6.747,,
Netflix,Mo Amer: The Vagabond,MOVIE,2018,56,comedy,"7,30",838,,
Netflix,Puppy Star Christmas,MOVIE,2018,90,family,"3,60",249,,
Netflix,Noblemen,MOVIE,2018,108,drama,"5,60",300,,
Netflix,Back to Q82,MOVIE,2017,105,scifi,"6,10",104,,
Netflix,Ladies First,MOVIE,2017,39,documentation,"3,90",25,,
Netflix,Voulez-vous rire avec moi ce soir?,MOVIE,2018,93,documentation,"6,80",43,,
Netflix,Recovery Boys,MOVIE,2018,90,documentation,"6,70",720,,
Netflix,King of Boys,MOVIE,2018,169,drama,"5,80",423,,
Netflix,Late Life: The Chien-Ming Wang Story,MOVIE,2018,97,documentation,"7,10",474,,
Netflix,What Did I Mess,MOVIE,2018,100,comedy,"7,10",701,,
Netflix,"Edmilson Filho: Notas, Comedy about Relationships",MOVIE,2018,79,comedy,"4,90",22,,
Netflix,Seven Sundays,MOVIE,2017,128,drama,"7,60",467,,
Netflix,Pandigai,MOVIE,2017,150,romance,"6,30",285,,
